close,co_id,date,difference_percentage,high,low,open,total_trade_count,total_trade_dollar,total_trade_stocks
30.85,1101,105/03/24,-0.75,31.6,30.85,31.6,"4,184","385,531,704","12,414,840"
31.3,1101,105/03/25,0.45,31.5,30.95,31.0,"2,226","130,465,748","4,173,806"
31.35,1101,105/03/28,0.05,31.4,30.9,31.2,"1,308","102,544,912","3,285,004"
30.7,1101,105/03/29,-0.65,31.3,30.35,31.0,"2,004","138,216,266","4,509,946"
31.25,1101,105/03/30,0.55,31.45,30.85,30.85,"2,326","174,162,485","5,571,784"
31.5,1101,105/03/31,0.25,31.5,31.0,31.3,"2,859","280,811,176","8,967,429"
27.25,1101,105/02/01,-0.05,27.25,26.65,27.2,"2,616","158,852,270","5,883,078"
26.85,1101,105/02/02,-0.4,27.1,26.85,27.1,"2,591","165,486,395","6,132,945"
26.6,1101,105/02/03,-0.25,26.85,26.25,26.75,"2,851","165,219,977","6,229,080"
27.05,1101,105/02/15,0.45,27.35,26.6,26.8,"3,213","154,638,708","5,715,396"
28.25,1101,105/02/16,1.2,28.25,27.3,27.3,"4,145","268,881,005","9,610,907"
28.15,1101,105/02/17,-0.1,28.3,27.65,28.3,"2,268","160,108,786","5,705,677"
29.05,1101,105/02/18,0.9,29.05,28.15,28.35,"3,982","260,647,071","9,042,899"
29.1,1101,105/02/19,0.05,29.1,28.6,29.0,"2,635","174,087,593","6,014,685"
29.3,1101,105/02/22,0.2,29.8,29.1,29.3,"2,655","146,591,984","4,990,988"
29.3,1101,105/02/23,0.0,29.45,28.95,29.4,"2,497","134,196,643","4,597,205"
29.2,1101,105/02/24,-0.1,29.5,29.05,29.3,"2,744","219,633,882","7,527,146"
29.5,1101,105/02/25,0.3,29.6,29.25,29.3,"2,913","161,031,722","5,468,195"
30.0,1101,105/02/26,0.5,30.3,29.7,29.8,"3,049","233,746,917","7,803,412"
26.15,1101,105/01/04,-1.15,27.3,26.15,27.3,"5,250","275,489,048","10,437,306"
26.4,1101,105/01/05,0.25,26.7,26.1,26.15,"3,074","141,869,299","5,382,070"
26.05,1101,105/01/06,-0.35,26.55,26.0,26.45,"2,398","134,781,854","5,154,746"
27.35,1101,105/01/07,1.3,27.6,26.25,26.3,"7,611","551,115,454","20,289,500"
27.0,1101,105/01/08,-0.35,27.3,26.7,27.25,"3,816","321,236,429","11,915,555"
26.0,1101,105/01/11,-1.0,26.55,25.75,26.5,"4,104","306,250,249","11,756,679"
26.1,1101,105/01/12,0.1,26.25,26.0,26.2,"2,460","139,210,353","5,331,895"
26.75,1101,105/01/13,0.65,26.75,26.2,26.2,"3,040","166,202,718","6,281,863"
26.75,1101,105/01/14,0.0,26.75,26.0,26.2,"3,660","210,035,902","7,947,189"
26.9,1101,105/01/15,0.15,26.9,26.15,26.65,"3,191","266,216,332","10,040,814"
26.6,1101,105/01/18,-0.3,26.9,26.25,26.5,"3,604","187,200,559","7,044,076"
26.5,1101,105/01/19,-0.1,26.6,26.3,26.55,"1,970","89,015,985","3,365,090"
26.1,1101,105/01/20,-0.4,26.25,25.85,26.2,"3,345","249,581,416","9,593,481"
25.85,1101,105/01/21,-0.25,26.3,25.85,26.25,"1,983","116,808,346","4,485,935"
25.65,1101,105/01/22,-0.2,26.15,25.6,26.0,"2,454","163,560,655","6,341,786"
25.85,1101,105/01/25,0.2,26.0,25.75,25.85,"4,504","162,190,920","6,261,270"
25.5,1101,105/01/26,-0.35,25.75,25.45,25.65,"1,744","101,869,204","3,984,798"
25.5,1101,105/01/27,0.0,25.75,25.5,25.6,"1,646","97,966,318","3,831,138"
25.85,1101,105/01/28,0.35,26.0,25.5,25.5,"2,294","142,905,564","5,532,164"
26.6,1101,105/01/29,0.75,26.8,25.8,25.85,"2,560","208,839,228","7,902,753"
27.3,1101,105/01/30,0.7,27.3,26.7,26.8,"1,726","120,831,257","4,457,746"
30.5,1101,104/12/01,1.05,30.5,29.6,30.0,"3,421","277,745,582","9,225,640"
30.5,1101,104/12/02,0.0,30.9,30.1,30.5,"2,313","190,842,662","6,250,113"
30.45,1101,104/12/03,-0.05,30.5,30.0,30.1,"2,154","128,185,651","4,228,089"
30.2,1101,104/12/04,-0.25,30.5,29.85,30.05,"3,647","226,074,569","7,464,986"
30.35,1101,104/12/07,0.15,31.15,30.35,30.6,"2,976","148,218,707","4,831,399"
30.15,1101,104/12/08,-0.2,30.5,29.9,30.5,"2,409","159,742,663","5,295,966"
29.55,1101,104/12/09,-0.6,30.1,29.5,30.0,"2,562","207,529,380","6,997,076"
29.1,1101,104/12/10,-0.45,29.45,28.7,29.3,"4,575","283,481,507","9,768,787"
27.85,1101,104/12/11,-1.25,29.3,27.85,29.05,"7,196","436,841,807","15,517,755"
27.15,1101,104/12/14,-0.7,27.65,26.9,27.65,"4,637","305,203,016","11,209,355"
27.4,1101,104/12/15,0.25,27.85,27.3,27.45,"4,452","244,067,093","8,847,662"
27.4,1101,104/12/16,0.0,27.8,27.35,27.5,"5,157","264,329,569","9,595,151"
27.75,1101,104/12/17,0.35,27.85,27.45,27.6,"3,312","202,899,435","7,326,276"
27.3,1101,104/12/18,-0.45,27.95,27.3,27.95,"2,767","202,546,310","7,395,070"
27.75,1101,104/12/21,0.45,27.75,27.0,27.0,"3,050","164,275,612","6,015,967"
27.25,1101,104/12/22,-0.5,27.95,27.25,27.95,"2,843","174,566,747","6,365,191"
27.4,1101,104/12/23,0.15,27.65,27.3,27.65,"2,873","177,994,066","6,483,828"
27.95,1101,104/12/24,0.55,28.2,27.6,27.6,"3,395","288,560,605","10,322,972"
27.7,1101,104/12/25,-0.25,28.2,27.65,28.2,"1,554","120,433,600","4,334,150"
27.95,1101,104/12/28,0.25,28.1,27.75,28.0,"2,131","135,587,517","4,861,219"
27.65,1101,104/12/29,-0.3,28.05,27.65,28.0,"1,708","98,272,474","3,533,758"
27.2,1101,104/12/30,-0.45,27.95,27.1,27.95,"2,696","172,200,853","6,290,433"
27.3,1101,104/12/31,0.1,27.65,27.0,27.55,"2,946","248,383,961","9,133,718"
36.35,1101,104/11/02,0.15,36.8,36.25,36.8,"1,022","65,901,841","1,809,952"
36.9,1101,104/11/03,0.55,37.3,36.55,36.55,"2,253","144,766,876","3,915,764"
37.1,1101,104/11/04,0.2,37.9,36.9,37.4,"3,159","237,536,385","6,353,163"
37.0,1101,104/11/05,-0.1,37.5,36.95,37.45,"2,135","183,613,448","4,948,754"
36.3,1101,104/11/06,-0.7,37.0,36.0,36.9,"2,862","280,738,882","7,737,484"
36.25,1101,104/11/09,-0.05,36.6,36.0,36.3,"1,995","118,591,364","3,271,922"
35.4,1101,104/11/10,-0.85,36.2,35.4,36.2,"3,190","185,699,916","5,216,748"
34.5,1101,104/11/11,-0.9,35.9,34.5,35.9,"4,167","277,742,478","7,992,076"
34.25,1101,104/11/12,-0.25,34.8,34.25,34.5,"2,631","134,637,416","3,917,918"
33.8,1101,104/11/13,-0.45,34.6,33.8,34.25,"3,459","239,223,045","7,021,209"
33.3,1101,104/11/16,-0.5,33.75,33.3,33.7,"2,879","150,369,062","4,498,529"
33.3,1101,104/11/17,0.0,33.85,33.3,33.8,"2,270","142,288,475","4,241,174"
32.55,1101,104/11/18,-0.75,33.6,32.55,33.3,"3,363","182,565,379","5,563,312"
32.0,1101,104/11/19,-0.55,33.0,31.4,32.85,"6,439","517,358,105","16,251,119"
31.45,1101,104/11/20,-0.55,32.05,31.45,32.0,"5,124","301,448,160","9,545,464"
31.6,1101,104/11/23,0.15,31.75,31.4,31.5,"3,378","261,067,368","8,280,024"
31.3,1101,104/11/24,-0.3,31.9,31.3,31.9,"3,499","219,228,909","6,954,934"
30.5,1101,104/11/25,-0.8,31.45,30.4,31.1,"3,269","226,591,683","7,373,386"
31.35,1101,104/11/26,0.85,31.9,30.6,30.6,"3,007","200,263,119","6,397,952"
31.0,1101,104/11/27,-0.35,31.55,30.9,31.5,"2,237","148,714,929","4,790,244"
29.45,1101,104/11/30,-1.55,30.15,29.0,30.05,"5,915","656,527,228","22,290,445"
34.1,1101,104/10/01,0.75,34.2,32.7,33.3,"3,193","229,183,870","6,822,001"
34.0,1101,104/10/02,-0.1,34.2,33.8,34.15,"1,648","98,738,281","2,903,963"
34.5,1101,104/10/05,0.5,34.75,34.25,34.35,"2,274","148,326,875","4,295,530"
35.25,1101,104/10/06,0.75,35.35,34.6,34.7,"3,120","204,835,200","5,847,812"
36.55,1101,104/10/07,1.3,36.55,34.8,35.3,"3,853","341,477,566","9,492,016"
36.25,1101,104/10/08,-0.3,36.55,35.7,36.55,"2,535","224,964,729","6,218,015"
37.5,1101,104/10/12,1.25,37.5,36.3,36.5,"3,685","309,541,013","8,313,955"
36.7,1101,104/10/13,-0.8,37.35,36.25,37.35,"2,980","244,187,559","6,670,323"
36.25,1101,104/10/14,-0.45,36.45,36.1,36.25,"1,532","95,863,480","2,646,613"
36.9,1101,104/10/15,0.65,36.95,36.25,36.7,"2,449","178,046,134","4,867,925"
37.05,1101,104/10/16,0.15,37.4,36.8,37.4,"2,594","229,386,257","6,192,152"
38.0,1101,104/10/19,0.95,38.0,37.4,37.55,"4,148","427,950,631","11,348,029"
37.15,1101,104/10/20,-0.85,38.0,36.75,38.0,"4,868","382,450,212","10,306,717"
36.95,1101,104/10/21,-0.2,37.4,36.7,37.25,"1,084","72,882,003","1,970,669"
36.5,1101,104/10/22,-0.45,37.0,36.5,36.85,"1,850","98,949,068","2,701,424"
36.7,1101,104/10/23,0.2,37.25,36.65,37.2,"3,079","173,500,390","4,694,672"
37.3,1101,104/10/26,0.6,37.4,36.85,37.2,"2,321","169,118,217","4,552,838"
37.2,1101,104/10/27,-0.1,37.4,36.55,37.3,"2,234","187,707,799","5,062,693"
37.4,1101,104/10/28,0.2,37.5,37.0,37.1,"2,211","189,863,606","5,090,694"
36.15,1101,104/10/29,-1.25,37.15,36.15,37.1,"3,223","254,144,486","6,971,533"
36.2,1101,104/10/30,0.05,36.65,36.15,36.15,"1,801","115,012,533","3,164,208"
34.35,1101,104/09/01,-0.5,34.85,34.05,34.8,"2,367","199,218,835","5,800,278"
34.0,1101,104/09/02,-0.35,34.25,33.6,34.0,"2,172","205,967,680","6,069,720"
33.95,1101,104/09/03,-0.05,34.1,33.75,34.0,"1,823","252,132,142","7,425,013"
33.9,1101,104/09/04,-0.05,34.25,33.7,33.7,"2,267","208,898,800","6,149,275"
33.5,1101,104/09/07,-0.4,33.95,33.25,33.25,"1,596","131,311,947","3,899,475"
33.5,1101,104/09/08,0.0,33.95,33.3,33.5,"2,078","165,548,203","4,944,033"
35.45,1101,104/09/09,1.95,35.55,34.1,34.4,"4,530","365,053,649","10,422,525"
35.65,1101,104/09/10,0.2,35.65,34.8,35.35,"2,380","165,268,301","4,670,250"
35.25,1101,104/09/11,-0.4,35.5,35.0,35.1,"1,985","110,084,109","3,127,823"
35.45,1101,104/09/14,0.2,35.65,35.15,35.65,"1,659","106,334,829","3,003,552"
35.6,1101,104/09/15,0.15,35.9,35.4,35.8,"1,988","115,753,846","3,246,732"
35.5,1101,104/09/16,-0.1,35.9,35.4,35.9,"2,033","164,325,746","4,622,924"
35.55,1101,104/09/17,0.05,35.85,35.5,35.85,"2,706","203,263,383","5,705,492"
35.2,1101,104/09/18,-0.35,35.55,35.05,35.55,"1,532","173,087,559","4,903,965"
34.55,1101,104/09/21,-0.65,34.85,34.2,34.75,"1,743","99,615,765","2,887,969"
34.75,1101,104/09/22,0.2,35.0,34.5,34.6,"1,585","86,534,482","2,492,895"
34.45,1101,104/09/23,-0.3,34.6,33.65,34.6,"2,883","181,122,050","5,307,606"
33.2,1101,104/09/24,-1.25,34.45,33.2,34.45,"2,744","193,400,283","5,757,816"
32.9,1101,104/09/25,-0.3,33.55,32.75,33.5,"1,406","87,139,836","2,639,561"
33.35,1101,104/09/30,0.45,33.35,32.35,32.35,"3,385","296,033,115","8,996,101"
33.95,1101,104/08/03,-0.25,34.1,33.45,34.1,"3,395","261,286,373","7,717,109"
34.35,1101,104/08/04,0.4,34.35,33.95,34.1,"2,577","330,554,864","9,703,021"
34.35,1101,104/08/05,0.0,34.45,33.9,34.35,"2,370","302,197,752","8,821,448"
33.25,1101,104/08/06,-1.1,34.3,33.2,34.3,"4,702","601,428,132","17,861,852"
33.75,1101,104/08/07,0.5,34.05,32.3,32.35,"2,965","240,342,734","7,162,951"
34.45,1101,104/08/10,0.7,34.6,34.25,34.55,"2,961","258,273,637","7,492,868"
34.1,1101,104/08/11,-0.35,34.6,34.1,34.45,"2,859","306,514,021","8,918,031"
34.0,1101,104/08/12,-0.1,34.15,33.6,33.7,"2,319","218,692,480","6,448,070"
33.9,1101,104/08/13,-0.1,34.1,33.4,33.85,"2,876","291,652,071","8,642,293"
33.5,1101,104/08/14,-0.4,33.85,33.2,33.85,"2,075","221,693,831","6,624,292"
33.5,1101,104/08/17,0.0,33.8,33.45,33.5,"1,948","155,787,569","4,636,216"
33.8,1101,104/08/18,0.3,34.0,33.45,33.55,"2,278","173,065,301","5,148,481"
33.75,1101,104/08/19,-0.05,34.1,33.6,33.65,"3,010","188,470,926","5,566,201"
33.4,1101,104/08/20,-0.35,33.95,33.0,33.8,"2,831","229,490,910","6,846,184"
32.3,1101,104/08/21,-1.1,33.2,32.3,33.15,"2,954","227,864,540","6,977,497"
32.0,1101,104/08/24,-0.3,32.3,30.05,31.4,"5,468","418,865,880","13,308,126"
32.0,1101,104/08/25,0.0,32.1,31.35,32.0,"4,234","439,357,276","13,759,738"
32.05,1101,104/08/26,0.05,32.25,31.8,32.0,"2,571","230,964,885","7,211,499"
32.6,1101,104/08/27,0.55,32.9,32.05,32.05,"2,968","233,655,974","7,204,885"
34.85,1101,104/08/28,2.25,35.1,33.2,33.75,"3,516","275,928,420","8,058,333"
34.85,1101,104/08/31,0.0,35.05,34.0,35.0,"3,052","258,467,204","7,483,645"
40.0,1101,104/07/01,+1.05,40.2,38.8,38.8,"2,924","228,628,422","5,737,223"
40.0,1101,104/07/02, 0.00,40.3,39.8,40.15,"2,885","260,560,230","6,523,227"
40.1,1101,104/07/03,+0.10,40.1,39.45,39.8,"2,289","168,072,216","4,223,833"
39.55,1101,104/07/06,-0.55,40.0,39.5,39.95,"1,819","580,746,036","15,532,466"
39.0,1101,104/07/07,-0.55,39.9,39.0,39.55,"2,347","213,611,190","5,426,037"
37.95,1101,104/07/08,-1.05,39.05,37.95,38.8,"4,796","418,438,353","10,950,176"
37.7,1101,104/07/09,-0.25,37.9,37.4,37.85,"3,434","318,429,751","8,449,762"
39.05,1101,104/07/13,+1.35,39.4,37.7,37.8,"4,675","296,878,834","7,643,110"
40.15,1101,104/07/14,+1.10,40.25,39.05,39.1,"4,631","390,182,651","9,800,369"
40.3,1101,104/07/15,+0.15,40.6,39.6,39.6,"4,597","384,164,593","9,596,116"
39.8,1101,104/07/16,-0.50,40.1,39.55,40.0,"3,999","352,503,631","8,851,538"
39.8,1101,104/07/17, 0.00,39.8,39.5,39.6,"3,453","285,574,678","7,207,120"
39.6,1101,104/07/20,-0.20,40.2,39.6,40.0,"3,225","326,949,433","8,210,918"
39.45,1101,104/07/21,-0.15,39.8,39.15,39.55,"3,766","359,245,564","9,084,431"
39.1,1101,104/07/22,-0.35,39.35,38.9,39.2,"3,357","370,179,534","9,464,516"
37.35,1101,104/07/23,X0.00,37.5,36.7,36.75,"3,307","301,254,518","8,084,827"
36.8,1101,104/07/24,-0.55,37.35,36.8,37.3,"3,474","248,068,648","6,719,516"
36.0,1101,104/07/27,-0.80,36.5,35.85,36.5,"3,736","299,288,750","8,298,354"
35.1,1101,104/07/28,-0.90,35.75,34.8,35.65,"4,913","396,801,535","11,223,070"
34.65,1101,104/07/29,-0.45,35.15,34.5,35.1,"3,291","297,288,270","8,554,452"
34.8,1101,104/07/30,+0.15,35.0,34.45,34.5,"3,055","250,068,172","7,187,199"
34.2,1101,104/07/31,-0.60,34.8,33.9,34.8,"3,387","291,783,848","8,533,235"
41.1,1101,104/06/01,-0.6,42.1,41.05,41.7,"3,379","261,055,542","6,324,085"
40.4,1101,104/06/02,-0.7,41.1,40.3,41.1,"4,161","348,130,375","8,592,307"
40.15,1101,104/06/03,-0.25,40.55,40.0,40.4,"2,951","266,210,457","6,614,311"
38.8,1101,104/06/04,-1.35,40.0,37.65,40.0,"5,927","530,528,995","13,609,614"
38.95,1101,104/06/05,0.15,39.1,38.55,38.75,"3,604","312,424,242","8,041,456"
39.9,1101,104/06/08,0.95,40.35,38.95,39.0,"3,812","329,210,637","8,288,108"
38.85,1101,104/06/09,-1.05,39.65,38.85,39.65,"2,554","199,832,410","5,116,694"
38.8,1101,104/06/10,-0.05,39.05,38.7,39.0,"2,736","244,927,187","6,296,533"
38.15,1101,104/06/11,-0.65,38.95,37.8,38.8,"4,929","420,841,086","11,023,500"
38.0,1101,104/06/12,-0.15,38.55,37.95,38.1,"2,885","424,833,286","11,147,400"
38.0,1101,104/06/15,0.0,38.7,37.75,37.8,"3,021","234,468,535","6,132,475"
38.0,1101,104/06/16,0.0,38.4,37.85,38.15,"2,665","201,424,357","5,280,533"
37.85,1101,104/06/17,-0.15,38.65,37.8,38.65,"4,731","403,077,824","10,579,473"
37.9,1101,104/06/18,0.05,38.15,37.85,37.85,"3,287","328,960,395","8,670,998"
38.0,1101,104/06/22,0.1,38.7,37.9,37.9,"3,463","256,483,460","6,705,995"
38.55,1101,104/06/23,0.55,38.65,38.25,38.5,"3,215","234,863,456","6,097,478"
38.9,1101,104/06/24,0.35,38.9,38.55,38.9,"2,061","415,967,111","10,742,457"
39.1,1101,104/06/25,0.2,39.4,38.9,38.9,"3,255","342,457,720","8,751,768"
39.45,1101,104/06/26,0.35,39.5,39.1,39.1,"2,574","212,803,635","5,401,128"
38.85,1101,104/06/29,-0.6,39.2,38.85,39.2,"2,143","178,463,188","4,578,945"
38.95,1101,104/06/30,0.1,39.5,38.7,38.7,"3,389","347,931,572","8,871,377"
43.4,1101,104/05/04,-0.2,43.9,43.4,43.8,"1,039","99,434,760","2,284,017"
43.3,1101,104/05/05,-0.1,43.8,43.3,43.6,"1,357","141,962,573","3,266,378"
43.15,1101,104/05/06,-0.15,43.45,43.15,43.3,"1,525","128,039,862","2,957,119"
42.4,1101,104/05/07,-0.75,43.2,42.35,43.15,"3,123","314,861,533","7,360,122"
42.55,1101,104/05/08,0.15,43.05,42.5,42.5,"1,836","187,387,936","4,382,797"
42.65,1101,104/05/11,0.1,43.0,42.6,42.6,"1,939","173,980,169","4,064,617"
42.85,1101,104/05/12,0.2,43.05,42.6,43.0,"2,013","197,311,536","4,602,944"
43.2,1101,104/05/13,0.35,43.35,42.85,42.85,"2,001","203,417,794","4,723,786"
42.7,1101,104/05/14,-0.5,43.0,42.5,43.0,"2,247","179,436,737","4,202,683"
42.5,1101,104/05/15,-0.2,42.95,42.35,42.7,"1,898","211,254,740","4,962,439"
43.0,1101,104/05/18,0.5,43.0,41.8,42.1,"2,586","286,905,739","6,782,122"
42.6,1101,104/05/19,-0.4,43.1,42.5,43.0,"2,679","232,847,283","5,442,397"
42.55,1101,104/05/20,-0.05,42.7,42.25,42.7,"2,744","271,100,917","6,384,362"
41.7,1101,104/05/21,-0.85,42.4,41.55,42.4,"4,215","350,905,446","8,405,163"
41.75,1101,104/05/22,0.05,41.9,41.65,41.7,"3,165","326,150,156","7,811,339"
41.9,1101,104/05/25,0.15,41.95,41.6,41.75,"1,919","256,092,123","6,126,569"
42.0,1101,104/05/26,0.1,42.2,41.9,41.9,"2,230","165,269,442","3,936,561"
42.0,1101,104/05/27,0.0,42.15,41.9,42.15,"1,359","115,565,036","2,750,058"
41.9,1101,104/05/28,-0.1,42.2,41.9,42.0,"2,902","304,405,270","7,248,668"
41.7,1101,104/05/29,-0.2,42.1,41.7,41.9,"1,967","360,052,448","8,623,986"
43.55,1101,104/04/01,-0.55,44.35,43.15,44.0,"5,465","514,093,162","11,745,577"
43.25,1101,104/04/02,-0.3,44.25,43.2,43.7,"3,101","294,673,069","6,751,947"
44.0,1101,104/04/07,0.75,44.15,43.4,43.4,"3,461","419,303,557","9,560,429"
43.8,1101,104/04/08,-0.2,44.35,43.55,44.35,"3,360","332,451,194","7,567,497"
44.0,1101,104/04/09,0.2,44.35,43.8,44.15,"4,236","584,059,025","13,230,150"
43.75,1101,104/04/10,-0.25,44.25,43.75,44.2,"3,572","327,171,855","7,442,170"
43.65,1101,104/04/13,-0.1,43.75,43.15,43.75,"2,268","214,653,343","4,942,067"
43.7,1101,104/04/14,0.05,43.8,43.2,43.3,"1,647","181,418,348","4,157,194"
43.5,1101,104/04/15,-0.2,43.5,43.05,43.4,"3,335","425,394,040","9,829,278"
43.75,1101,104/04/16,0.25,43.75,43.3,43.5,"3,364","346,156,608","7,964,933"
43.6,1101,104/04/17,-0.15,43.85,43.3,43.3,"2,455","301,832,066","6,913,107"
43.4,1101,104/04/20,-0.2,43.5,42.95,43.45,"1,783","247,872,189","5,733,111"
43.75,1101,104/04/21,0.35,43.75,43.4,43.5,"2,272","228,739,282","5,250,754"
43.75,1101,104/04/22,0.0,43.8,43.4,43.75,"2,631","274,095,371","6,269,963"
45.1,1101,104/04/23,1.35,45.25,43.75,43.8,"5,512","740,166,821","16,591,872"
44.95,1101,104/04/24,-0.15,45.4,44.9,45.3,"7,335","664,674,182","14,753,147"
44.7,1101,104/04/27,-0.25,45.05,44.7,44.95,"3,534","408,215,640","9,098,417"
43.95,1101,104/04/28,-0.75,44.9,43.6,44.7,"4,160","645,387,577","14,593,811"
43.6,1101,104/04/29,-0.35,44.1,43.5,43.5,"3,547","392,495,124","8,970,009"
43.6,1101,104/04/30,0.0,43.9,43.5,43.5,"2,196","309,018,923","7,069,706"
42.65,1101,104/03/02,-0.3,43.3,42.55,43.3,"2,665","255,131,507","5,941,698"
43.25,1101,104/03/03,0.6,43.25,42.75,42.95,"3,045","289,682,295","6,727,209"
43.6,1101,104/03/04,0.35,43.6,43.05,43.2,"2,274","263,659,184","6,063,022"
43.0,1101,104/03/05,-0.6,43.6,43.0,43.6,"1,956","196,407,473","4,544,261"
43.35,1101,104/03/06,0.35,43.55,42.9,43.2,"1,373","202,335,210","4,663,289"
42.6,1101,104/03/09,-0.75,43.0,42.2,43.0,"3,382","363,356,434","8,534,692"
42.1,1101,104/03/10,-0.5,42.6,42.1,42.6,"3,315","294,623,690","6,967,102"
41.5,1101,104/03/11,-0.6,41.95,41.5,41.65,"4,148","425,246,848","10,202,869"
42.0,1101,104/03/12,0.5,42.25,41.4,41.5,"2,720","335,956,694","8,015,132"
42.25,1101,104/03/13,0.25,42.6,42.05,42.15,"2,203","244,762,542","5,770,369"
41.75,1101,104/03/16,-0.5,42.35,41.75,42.0,"2,689","238,398,079","5,677,197"
41.85,1101,104/03/17,0.1,42.35,41.8,41.8,"2,006","183,214,136","4,360,207"
42.3,1101,104/03/18,0.45,42.6,41.85,41.9,"3,010","239,065,888","5,660,897"
43.05,1101,104/03/19,0.75,43.2,42.35,42.55,"3,834","400,086,385","9,321,786"
42.25,1101,104/03/20,-0.8,42.6,42.1,42.3,"3,705","556,449,580","13,162,845"
42.5,1101,104/03/23,0.25,42.55,42.25,42.25,"1,764","157,747,090","3,714,785"
42.0,1101,104/03/24,-0.5,42.5,41.8,42.3,"2,465","247,835,940","5,899,170"
42.0,1101,104/03/25,0.0,42.15,41.75,41.9,"2,265","282,790,258","6,739,824"
42.2,1101,104/03/26,0.2,42.2,41.75,41.8,"1,955","229,419,284","5,452,727"
42.0,1101,104/03/27,-0.2,42.25,41.9,42.0,"1,860","230,206,450","5,476,175"
42.75,1101,104/03/30,0.75,42.95,42.5,42.75,"3,098","332,894,587","7,783,429"
44.1,1101,104/03/31,1.35,44.2,43.0,43.2,"6,254","761,891,541","17,432,697"
42.75,1101,104/02/02,0.15,42.8,42.3,42.6,"1,378","147,908,989","3,475,137"
42.5,1101,104/02/03,-0.25,42.95,42.5,42.95,"2,259","238,073,561","5,587,123"
42.25,1101,104/02/04,-0.25,42.6,42.0,42.0,"3,403","278,653,844","6,580,244"
42.2,1101,104/02/05,-0.05,42.35,42.15,42.25,"2,722","213,939,561","5,067,369"
42.55,1101,104/02/06,0.35,42.55,42.05,42.2,"1,540","132,185,450","3,120,480"
42.2,1101,104/02/09,-0.35,42.5,42.1,42.5,"1,427","135,534,691","3,201,832"
42.2,1101,104/02/10,0.0,42.55,41.9,42.0,"2,945","297,486,042","7,027,711"
41.55,1101,104/02/11,-0.65,42.3,41.55,42.0,"4,463","317,809,487","7,575,834"
42.25,1101,104/02/12,0.7,42.25,41.55,41.55,"2,584","214,083,521","5,098,154"
42.15,1101,104/02/13,-0.1,42.3,41.85,41.9,"2,836","196,089,482","4,652,496"
42.85,1101,104/02/24,0.7,42.9,42.35,42.4,"4,691","512,612,189","11,986,840"
42.75,1101,104/02/25,-0.1,43.2,42.6,42.95,"3,968","306,343,549","7,138,982"
42.95,1101,104/02/26,0.2,43.2,42.85,43.0,"3,055","344,348,976","8,012,126"
43.0,1101,104/01/05,-0.4,43.4,42.8,43.4,"1,489","122,244,519","2,842,933"
42.25,1101,104/01/06,-0.75,42.6,42.1,42.5,"3,660","324,150,031","7,654,419"
42.1,1101,104/01/07,-0.15,42.55,41.85,42.25,"3,348","368,171,551","8,719,024"
42.25,1101,104/01/08,0.15,42.65,42.1,42.25,"3,700","369,425,923","8,697,776"
41.8,1101,104/01/09,-0.45,42.6,41.8,42.3,"3,975","441,333,468","10,494,129"
40.75,1101,104/01/12,-1.05,41.7,40.6,41.6,"6,779","605,441,072","14,743,805"
41.3,1101,104/01/13,0.55,41.4,40.5,40.7,"4,133","373,745,434","9,078,712"
41.3,1101,104/01/14,0.0,41.7,40.9,41.3,"4,576","428,298,461","10,408,761"
41.45,1101,104/01/15,0.15,41.7,41.15,41.3,"2,787","324,407,319","7,820,632"
41.45,1101,104/01/16,0.0,41.65,41.0,41.45,"3,658","550,440,143","13,346,241"
41.7,1101,104/01/19,0.25,42.25,41.55,41.7,"3,752","392,959,219","9,378,707"
41.8,1101,104/01/20,0.1,42.0,41.35,41.7,"3,676","378,587,229","9,046,317"
41.6,1101,104/01/21,-0.2,42.1,41.5,42.0,"4,069","409,902,540","9,839,094"
42.0,1101,104/01/22,0.4,42.15,41.55,41.6,"3,129","324,570,454","7,736,900"
42.25,1101,104/01/23,0.25,42.3,42.05,42.3,"2,529","257,185,590","6,099,711"
42.5,1101,104/01/26,0.25,42.5,42.05,42.25,"2,321","203,249,203","4,801,173"
42.7,1101,104/01/27,0.2,42.7,42.5,42.65,"2,127","218,900,662","5,134,639"
42.95,1101,104/01/28,0.25,42.95,42.5,42.5,"3,218","254,396,681","5,952,553"
42.1,1101,104/01/29,-0.85,42.75,42.1,42.7,"2,963","377,651,751","8,902,479"
42.6,1101,104/01/30,0.5,42.9,42.3,42.45,"2,758","441,412,912","10,361,097"
45.2,1101,103/12/01,-0.25,45.6,44.9,45.0,"2,340","240,407,050","5,308,487"
45.35,1101,103/12/02,0.15,45.5,44.9,45.15,"2,451","249,313,657","5,517,898"
45.2,1101,103/12/03,-0.15,45.45,44.9,45.45,"3,455","285,872,736","6,329,521"
45.15,1101,103/12/04,-0.05,45.7,45.0,45.0,"2,724","336,598,563","7,435,299"
45.35,1101,103/12/05,0.2,45.6,45.1,45.5,"1,575","124,122,361","2,737,144"
45.6,1101,103/12/08,0.25,45.75,45.3,45.75,"1,252","105,295,181","2,316,077"
45.25,1101,103/12/09,-0.35,45.7,45.05,45.7,"2,197","285,996,702","6,296,487"
44.85,1101,103/12/10,-0.4,45.2,44.6,45.05,"4,151","379,291,391","8,471,237"
44.5,1101,103/12/11,-0.35,45.0,44.5,45.0,"2,734","523,140,166","11,720,132"
